Proteome_ID,Tax_ID,SUPERREGNUM
UP000680079,2786115,viruses
UP000682134,2820819,bacteria
UP000426331,2675243,viruses
UP000015563,1334242,viruses
UP000232873,761705,viruses
UP000683200,2786280,viruses
UP000270909,2675443,viruses
UP000680411,2831179,viruses
UP000594638,158383,eukaryota
UP000059222,325775,bacteria
UP000014154,1235796,bacteria
UP000202634,1923501,viruses
UP000060542,1615909,bacteria
UP000001858,557289,viruses
UP000000842,204270,viruses
UP000280915,2320122,bacteria
UP000223378,1965372,viruses
UP000706333,1549854,bacteria
UP000324789,1230846,bacteria
UP000018162,1263079,bacteria
UP000103415,11041,viruses
UP000008168,654919,viruses
UP000184088,1121256,bacteria
UP000019666,442562,bacteria
UP000018294,1263010,bacteria
UP000242608,1608090,viruses
UP000035268,1307763,bacteria
UP000017974,1263089,bacteria
UP000061305,292913,bacteria
UP000681953,2786726,viruses
UP000218272,120107,bacteria
UP000291245,2530035,viruses
UP000033046,1637999,bacteria
UP000535589,2726741,bacteria
UP000234780,1712389,viruses
UP000070544,1344416,eukaryota
UP000207602,1838081,viruses
UP000105477,1379710,viruses
UP000184442,1122184,bacteria
UP000204401,167132,viruses
UP000321764,2593301,bacteria
UP000317763,307486,bacteria
UP000018373,1263017,bacteria
UP000203287,1923470,viruses
UP000001996,379508,eukaryota
UP000324511,2583176,viruses
UP000111445,1415628,viruses
UP000522331,127929,eukaryota
UP000203710,1662330,viruses
UP000013568,914128,bacteria
UP000011277,1218490,viruses
UP000198521,1038014,bacteria
UP000656440,2760021,bacteria
UP000014996,1173762,viruses
UP000204502,1776293,viruses
UP000203022,1923598,viruses
UP000006723,12046,viruses
UP000559027,201217,eukaryota
UP000101592,1618241,viruses
UP000253922,229919,bacteria
UP000008767,652961,viruses
UP000678861,2786186,viruses
UP000217262,1922827,viruses
UP000653271,33601,eukaryota
UP001059192,2965181,viruses
UP000242957,198616,bacteria
UP000216094,2024220,bacteria
UP000203755,1685743,viruses
UP000223381,1856120,viruses
UP000004121,585501,bacteria
UP000663465,2783551,viruses
UP000289966,2510525,viruses
UP000182264,29542,bacteria
UP000315075,1408258,viruses
UP000325088,2583122,viruses
UP000320418,2530042,viruses
UP000196134,1965625,bacteria
UP000004095,313606,bacteria
UP000001877,358681,bacteria
UP000054843,268474,eukaryota
UP000202633,1922661,viruses
UP000255382,574,bacteria
UP000245064,2174844,bacteria
UP000677267,2582878,viruses
UP000195399,1965585,bacteria
UP000682307,2786628,viruses
UP000158429,1213621,viruses
UP000008895,860228,bacteria
UP000295156,2517970,viruses
UP000239157,2107706,bacteria
UP000250672,2201431,viruses
UP000201864,1196236,viruses
UP000008401,2922219,viruses
UP000676438,2786397,viruses
UP000240673,2108134,viruses
UP000123364,424370,viruses
UP000664654,751969,bacteria
UP000291202,1913988,bacteria
UP000198651,1561003,bacteria
UP000009232,717773,bacteria
UP000255328,858,bacteria
UP000620482,2509757,viruses
UP000682198,2786185,viruses
UP000224284,1772319,viruses
UP000241740,2041505,viruses
UP000224401,1965368,viruses
UP000008672,7897,eukaryota
UP000325827,1631477,bacteria
UP000692783,2819108,bacteria
UP000225148,2006941,viruses
UP000287168,1553448,bacteria
UP000494040,79782,eukaryota
UP000428333,262921,eukaryota
UP000502901,2231646,viruses
UP000037386,479893,bacteria
UP000619079,2798803,bacteria
UP000261681,310752,eukaryota
UP000255795,2249769,viruses
UP000321954,2585771,bacteria
UP000120576,389214,viruses
UP000107373,540995,viruses
UP000043372,1504672,bacteria
UP000078084,206506,bacteria
UP000018147,1262937,bacteria
UP000139850,1464074,viruses
UP000655830,2763666,bacteria
UP000653156,2809020,bacteria
UP000186594,1198029,eukaryota
UP000093497,1196095,bacteria
UP000201980,1922999,viruses
UP000295450,2502303,viruses
UP000204579,1922351,viruses
UP000001190,216594,bacteria
UP000002628,686439,viruses
UP000281620,2219142,viruses
UP000297089,123630,viruses
UP000188854,1779330,bacteria
UP000238041,1848693,bacteria
UP000541839,2728844,bacteria
UP000035721,1194083,bacteria
UP000002501,10648,viruses
UP000199226,990371,bacteria
UP000018087,1391915,eukaryota
UP000664716,2030816,bacteria
UP000000963,2907835,viruses
UP000208320,1678230,viruses
UP000199169,1860102,bacteria
UP000510611,2743996,viruses
UP000296207,2558722,viruses
UP000296728,2558618,viruses
UP000276899,52774,bacteria
UP000297050,2116436,viruses
UP000190064,966,bacteria
UP000006847,157703,viruses
UP000694001,2843330,bacteria
UP000193719,1754191,eukaryota
UP000321249,1176539,bacteria
UP000199628,639004,bacteria
UP000487987,2668071,archaea
UP000296371,2547992,viruses
UP000070168,5078,eukaryota
UP001055095,2594110,viruses
UP000222831,1923889,viruses
UP000677443,2721273,viruses
UP000319285,2590938,viruses
UP000204371,3052813,viruses
UP000095208,1113929,bacteria
UP000091997,1622147,eukaryota
UP000008020,1147140,viruses
UP000014923,941824,bacteria
UP000007266,7070,eukaryota
UP000008530,889338,viruses
UP000289990,2282644,viruses
UP000008742,562742,viruses
UP001058743,2972465,viruses
UP000295493,517720,bacteria
UP000661858,1695166,bacteria
UP000095651,154046,bacteria
UP000007093,568816,bacteria
UP000201943,100887,viruses
UP000679593,2528410,viruses
UP000290288,2316362,eukaryota
UP000238801,595589,bacteria
UP000000531,176279,bacteria
UP000248961,1450537,eukaryota
UP000203828,1273748,viruses
UP001064297,2978487,viruses
UP000033607,1637645,bacteria
UP000236615,2023130,bacteria
UP000316759,46835,eukaryota
UP000001811,9986,eukaryota
UP000001681,262543,bacteria
UP000287470,2306974,bacteria
UP000007628,12190,viruses
UP000537077,2268199,bacteria
UP000256661,111806,bacteria
UP000000483,880072,bacteria
UP000197174,1185415,bacteria
UP000277864,1889241,bacteria
UP000424095,2656608,viruses
UP000000942,868565,viruses
UP000203662,1182518,viruses
UP000282192,2315610,viruses
UP000201425,939923,viruses
UP000051405,1736289,bacteria
UP000241576,321302,viruses
UP000204458,1647471,viruses
UP000118161,1289939,viruses
UP000248293,1983557,viruses
UP000202393,1922925,viruses
UP000268229,326522,bacteria
UP000204064,1168280,viruses
UP000322151,2583188,viruses
UP000133604,296738,viruses
UP000050580,1610491,bacteria
UP000204656,1492296,viruses
UP000005435,720554,bacteria
UP000018168,1263068,bacteria
UP000014568,421052,bacteria
UP000199379,1227549,bacteria
UP000008026,928313,viruses
UP000502171,2497338,viruses
UP000220158,85471,eukaryota
UP000204105,1923308,viruses
UP000241654,2099444,viruses
UP000203653,1922744,viruses
UP000138147,1379724,viruses
UP000001323,328615,viruses
UP000239406,215580,bacteria
UP000265916,2028575,bacteria
UP000002043,638303,bacteria
UP000663392,754514,bacteria
UP000502515,2725639,viruses
UP000029361,1536592,viruses
UP000316473,1444684,bacteria
UP000243666,12450,viruses
UP000296538,2558525,viruses
UP000202316,435486,viruses
UP001063426,2978483,viruses
UP000323202,2580402,viruses
UP000655523,2675747,bacteria
UP000202582,1922815,viruses
UP000201818,1755689,viruses
UP000076867,1801628,bacteria
UP000678662,2291940,viruses
UP000148647,1070409,viruses
UP000095776,1849032,bacteria
UP000246485,2182359,viruses
UP000587760,150,bacteria
UP000001732,309798,bacteria
UP000293519,337005,bacteria
UP000201839,79918,viruses
UP000234149,1980540,viruses
UP000245455,2200760,bacteria
UP000604046,878477,eukaryota
UP000223010,1852665,viruses
UP000294257,1872711,bacteria
UP000223204,1933113,viruses
UP000218811,742152,eukaryota
UP000130855,685443,viruses
UP000555649,56343,eukaryota
UP000204611,1923112,viruses
UP000017867,1379702,archaea
UP000013909,1232681,bacteria
UP000676311,2786022,viruses
UP000030063,1395571,bacteria
UP000249068,1389250,bacteria
UP000248856,78229,bacteria
UP000298347,1465501,bacteria
UP000027602,796606,bacteria
UP000620156,83378,bacteria
UP000054363,435908,bacteria
UP000656732,28893,bacteria
UP000002935,69042,bacteria
UP000224484,1970794,viruses
UP000029781,693272,viruses
UP000678985,2786049,viruses
UP000006536,444876,viruses
UP000223025,2024264,viruses
UP000001669,652939,viruses
UP000193648,64571,eukaryota
UP000006315,1131731,bacteria
UP000201619,1527523,viruses
UP000664790,2073117,bacteria
UP000584415,1160851,eukaryota
UP000632594,2791028,bacteria
UP000183895,1150389,bacteria
UP000005953,314283,bacteria
UP000027480,1194091,viruses
UP000204463,1647400,viruses
UP000321533,1813871,bacteria
UP000002729,44056,eukaryota
UP000051870,1715693,bacteria
UP000223238,2006923,viruses
UP000247173,2202248,viruses
UP000681590,2746301,viruses
UP000285726,2340915,bacteria
UP000019001,1351702,viruses
UP000007545,12043,viruses
UP000296589,2558869,viruses
UP000008986,665032,viruses
UP000218209,2786,eukaryota
UP000322030,2584798,viruses
UP000238362,1453103,bacteria
UP000296548,2558784,viruses
UP000098850,1070419,viruses
UP000297056,2491319,viruses
UP000201675,1636261,viruses
UP000296986,2546626,viruses
UP000663792,2803911,bacteria
UP000199110,390807,bacteria
UP000240885,2107701,bacteria
UP000202254,1852563,viruses
UP000247142,2163980,viruses
UP000310628,2419760,viruses
UP000203027,1923667,viruses
UP000221211,1916190,viruses
UP000242934,430710,viruses
UP000593561,34287,eukaryota
UP000295367,1706046,bacteria
UP000225390,1965487,viruses
UP000323066,2583169,viruses
UP000232482,1300323,viruses
UP000813462,714518,eukaryota
UP000203709,1675317,viruses
UP000002415,381764,bacteria
UP000190023,123822,bacteria
UP000296950,2548165,viruses
UP000001937,106370,bacteria
UP000888240,2778521,viruses
UP000290448,2480197,viruses
UP000201679,1608112,viruses
UP000255833,2282396,viruses
UP000135318,1699316,viruses
UP000280539,2301537,viruses
UP000000679,651358,viruses
UP000678381,2847850,viruses
UP000017819,631454,bacteria
UP000001169,272569,archaea
UP000007084,652105,viruses
UP000594260,109461,eukaryota
UP000094444,158607,eukaryota
UP000273043,2293302,viruses
UP000173402,706524,viruses
UP000006875,572544,bacteria
UP000336338,2663327,viruses
UP000320842,2588092,viruses
UP000268357,1970788,viruses
UP000129398,1788439,viruses
UP000319514,297536,bacteria
UP000180335,133704,viruses
UP000037088,1560201,bacteria
UP000425185,2656543,viruses
UP000273130,2017709,viruses
UP000280861,2483813,bacteria
UP000306628,1642303,bacteria
UP000204287,1922683,viruses
UP000658278,490093,bacteria
UP000204052,223332,viruses
UP000154973,2758139,viruses
UP000676633,2786594,viruses
UP000261080,1653434,bacteria
UP000182011,1633631,bacteria
UP000031842,480520,bacteria
UP000241288,2077302,viruses
UP000277294,2478468,bacteria
UP000676635,2786564,viruses
UP000594102,2777402,viruses
UP000008261,687364,viruses
UP000207735,1685736,viruses
UP000431269,2686094,bacteria
UP001060584,2968818,viruses
UP000282084,2072,bacteria
UP000016462,1330458,bacteria
UP000192472,692418,bacteria
UP000623010,68898,bacteria
UP000203409,1922544,viruses
UP000204008,1923276,viruses
UP000462206,2690253,bacteria
UP000154662,37131,viruses
UP000018721,1317065,eukaryota
UP000516562,2059381,viruses
UP000077545,1848038,bacteria
UP000130113,470214,viruses
UP000017961,1262782,bacteria
UP000068905,1125411,bacteria
UP000549765,1070421,bacteria
UP000429627,2663237,bacteria
UP000532194,2705429,bacteria
UP000297045,2027354,viruses
UP000235371,1095630,eukaryota
UP000151254,1766829,viruses
UP000207692,1922585,viruses
UP000575898,714531,bacteria
UP000225924,1897424,viruses
UP000291587,2072420,bacteria
UP000663480,2813269,viruses
UP000295678,747076,bacteria
UP000029093,78343,bacteria
UP000001997,294746,eukaryota
UP000773614,2555902,bacteria
UP000676409,2823693,bacteria
UP000321058,1230389,bacteria
UP000186513,1121279,bacteria
UP000326463,2599878,viruses
UP000676162,2786823,viruses
UP000593572,34289,eukaryota
UP000694567,30461,eukaryota
UP000052107,2847817,viruses
UP000516173,480035,bacteria
UP000503297,2734634,bacteria
UP000326759,96803,eukaryota
UP000503640,2590199,bacteria
UP000594103,2772094,viruses
UP000203038,1923705,viruses
UP000679139,2786080,viruses
UP000202802,445227,viruses
UP000273530,2249931,viruses
UP000203100,1922582,viruses
UP000253228,2250372,viruses
UP000054232,54383,eukaryota
UP000202914,1922900,viruses
UP000053664,1277687,eukaryota
UP000501712,595652,viruses
UP000671943,2776752,viruses
UP000647641,2509735,viruses
UP000008790,654917,viruses
UP000207628,1034096,viruses
UP000006532,445688,viruses
UP000509509,2742136,bacteria
UP000501480,2021721,viruses
UP000502759,10666,viruses
UP000326553,132473,bacteria
UP000172799,80341,viruses
UP000201768,1923151,viruses
UP000221920,1897434,viruses
UP000201364,1838080,viruses
UP000001263,673837,viruses
UP000522138,1898112,bacteria
UP000192421,1940822,bacteria
UP000203125,685899,viruses
UP000297139,2562461,viruses
UP000425972,2559282,viruses
UP000681116,2786158,viruses
UP000179744,1879031,bacteria
UP000202302,1922741,viruses
UP001056205,2945967,viruses
UP000002411,431943,bacteria
UP000019744,584892,viruses
UP000029747,1554481,viruses
UP000001999,446529,viruses
UP000306409,2488810,bacteria
UP001056544,2946089,viruses
UP000118097,10514,viruses
UP000246405,749224,viruses
UP000297202,2491318,viruses
UP000677021,2786398,viruses
UP000235149,172394,viruses
UP000006454,209882,bacteria
UP000243063,1245526,bacteria
UP000202038,1922558,viruses
UP000266673,44941,eukaryota
UP000006722,2169986,viruses
UP000002138,12023,viruses
UP000680691,2786786,viruses
UP000173083,586029,viruses
UP000663664,2767577,viruses
UP000000376,644284,bacteria
UP000513480,2602070,bacteria
UP000069933,1561023,bacteria
UP000202020,1522179,viruses
UP000145988,485242,viruses
UP000204661,1922367,viruses
UP000203746,2010283,viruses
UP000316798,2509614,bacteria
UP000297113,1038082,viruses
UP000532437,107208,eukaryota
UP001055694,2950765,viruses
UP000236221,2035416,bacteria
UP000000401,12154,viruses
UP001065336,2968382,viruses
UP000463915,2686235,viruses
UP000628448,2793269,bacteria
UP000028671,1524882,viruses
UP000807159,3696,eukaryota
UP000000979,175950,viruses
UP000128164,2065051,viruses
UP000008281,31234,eukaryota
UP000288291,2495899,bacteria
UP000201286,1922893,viruses
UP000595783,2777229,viruses
UP000207596,190811,viruses
UP000006371,342451,bacteria
UP000008072,10389,viruses
UP000279994,661485,bacteria
UP000290759,2316528,bacteria
UP000255425,33028,bacteria
UP000019205,314285,bacteria
UP000515960,2763056,bacteria
UP000593606,2723666,bacteria
UP000600865,1220491,bacteria
UP000309153,2584498,viruses
UP000001186,2914004,viruses
UP000019113,1178482,bacteria
UP000203871,1459800,viruses
UP000202819,1685755,viruses
UP000146577,1070414,viruses
UP000273069,2365047,viruses
UP000298484,175306,bacteria
UP000809243,2026736,archaea
UP000202854,1541686,viruses
UP000193827,1312363,bacteria
UP000266453,1678846,eukaryota
UP000243217,74557,eukaryota
UP000275262,2340712,viruses
UP000242637,1863,bacteria
UP000051826,1736287,bacteria
UP000016659,1321782,bacteria
UP000011110,1223262,viruses
UP000296927,2548173,viruses
UP000242592,1123380,bacteria
UP000269692,60216,bacteria
UP000198701,386301,bacteria
UP000190961,688867,bacteria
UP000505253,2736197,viruses
UP000680104,2596899,viruses
UP000241546,58853,eukaryota
UP000678554,2786446,viruses
UP000194420,1316679,bacteria
UP000053091,1678841,bacteria
UP000319160,2512241,eukaryota
UP000203156,1923414,viruses
UP000028634,1523621,bacteria
UP000243081,2714763,eukaryota
UP000028723,1517683,bacteria
UP000500903,2662136,viruses
UP000316225,384678,bacteria
UP000309340,329884,eukaryota
UP001060045,2951205,viruses
UP000325517,2283160,bacteria
UP000501932,2656729,viruses
UP000002149,214684,eukaryota
UP000031602,1519788,viruses
UP000006572,222448,viruses
UP000027177,1460636,bacteria
UP000296144,2044610,bacteria
UP000185615,1928617,bacteria
UP000015388,1224163,bacteria
UP000297145,1692191,viruses
UP000317982,2593070,bacteria
UP000005666,1071381,eukaryota
UP000110876,1670973,viruses
UP000203063,31723,viruses
UP000681704,2786157,viruses
UP000274661,2315330,bacteria
UP000224987,1965482,viruses
UP000128839,1221637,viruses
UP000585681,1614693,bacteria
UP000037146,1679170,bacteria
UP000617877,2026801,bacteria
UP000623467,230812,eukaryota
UP000679454,2786613,viruses
UP000241829,2116657,bacteria
UP000215802,1864822,bacteria
UP000202219,1821537,viruses
UP000293638,598652,bacteria
UP000327197,2587844,bacteria
UP000268506,2419952,viruses
UP000199230,159292,bacteria
UP000273171,2675446,viruses
UP000136225,1538456,viruses
UP000203694,1608127,viruses
UP000202932,1112770,viruses
UP000006011,314254,bacteria
UP000054319,1295626,bacteria
UP000037904,179993,eukaryota
UP000202470,1895333,viruses
UP000013541,649831,bacteria
UP000013015,888050,bacteria
UP000199391,1035707,bacteria
UP000018121,1262744,bacteria
UP000296943,2547996,viruses
UP001064695,2980552,viruses
UP000255828,1332145,viruses
UP000001784,335543,bacteria
UP000199024,474950,bacteria
UP000005090,686340,bacteria
UP000305723,2572036,bacteria
UP000677053,2786635,viruses
UP000027432,1353537,bacteria
UP000280696,2320100,bacteria
UP000640999,667144,eukaryota
UP000031523,1081613,bacteria
UP000094622,1439726,bacteria
UP000241968,2070191,viruses
UP000018383,1262871,bacteria
UP000246715,346932,viruses
UP000240914,2029631,viruses
UP000297046,2562456,viruses
UP000006804,688269,bacteria
UP000281907,2489624,viruses
UP000603141,454153,bacteria
UP000289241,2494788,viruses
UP000249619,183478,eukaryota
UP000232463,10836,viruses
UP000679530,2786424,viruses
UP000424529,2742950,viruses
UP000222314,1927015,viruses
UP000078470,1322334,bacteria
UP000241364,2052743,viruses
UP000001203,43989,bacteria
UP000279089,1647451,bacteria
UP000677446,2786395,viruses
UP000002483,103690,bacteria
UP000006061,891968,bacteria
UP000266086,2009266,bacteria
UP000296990,2546622,viruses
UP000031366,1418104,bacteria
UP000032180,77586,eukaryota
UP000602745,591372,bacteria
